cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types
U+8E76	蹶	8583	U+8E77	蹷	1847	4.647	kSpecializedSemanticVariant
U+96B2	隲	3029	U+9A2D	騭	1844	1.643	kSemanticVariant
U+860B	蘋	14095	U+82F9	苹	1840	7.660	kSimplifiedVariant,kTraditionalVariant
U+5556	啖	14439	U+35D6	㗖	1838	7.856	kSemanticVariant
U+5649	噉	13854	U+35D6	㗖	1838	7.538	kSemanticVariant
U+5557	啗	2337	U+35D6	㗖	1838	1.271	kSemanticVariant
U+80ED	胭	3548	U+81D9	臙	1817	1.953	kSemanticVariant
U+707D	災	110817	U+70D6	烖	1796	61.702	kSemanticVariant
U+707E	灾	17328	U+70D6	烖	1796	9.648	kSemanticVariant
U+83D1	菑	9201	U+70D6	烖	1796	5.123	kSemanticVariant
U+8A75	詵	10070	U+4F81	侁	1791	5.623	kSemanticVariant
U+9F4A	齊	627494	U+6589	斉	1782	352.129	kSemanticVariant
U+7B8E	箎	2786	U+7BEA	篪	1779	1.566	kSemanticVariant
U+716C	煬	12586	U+70CA	烊	1773	7.099	kSemanticVariant
U+51FD	函	41106	U+51FE	凾	1769	23.237	kSemanticVariant
U+5864	塤	3951	U+58CE	壎	1768	2.235	kSemanticVariant
U+7A69	穩	16182	U+7A33	稳	1766	9.163	kSimplifiedVariant,kTraditionalVariant
U+7165	煥	27211	U+7115	焕	1765	15.417	kSimplifiedVariant,kTraditionalVariant
U+5343	千	1080570	U+97C6	韆	1762	613.263	kSimplifiedVariant,kTraditionalVariant
U+81B3	膳	28068	U+994D	饍	1760	15.948	kSemanticVariant
U+97DC	韜	19053	U+5F22	弢	1754	10.863	kSemanticVariant
U+52D1	勑	34593	U+20860	𠡠	1745	19.824	kSimplifiedVariant,kTraditionalVariant
U+81BD	膽	86781	U+80C6	胆	1744	49.760	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7BCB	篋	13235	U+7BA7	箧	1740	7.606	kSimplifiedVariant,kTraditionalVariant
U+78BA	確	39266	U+786E	确	1736	22.619	kSimplifiedVariant,kTraditionalVariant
U+66C6	曆	28841	U+53A4	厤	1735	16.623	kSemanticVariant
U+7814	研	210791	U+784F	硏	1729	121.915	kZVariant
U+59CA	姊	22194	U+59C9	姉	1729	12.836	kSemanticVariant
U+7AAA	窪	4981	U+6D3C	洼	1718	2.899	kSimplifiedVariant,kTraditionalVariant
U+86D9	蛙	7473	U+9F03	鼃	1714	4.360	kSemanticVariant
U+978D	鞍	21178	U+978C	鞌	1712	12.370	kSemanticVariant
U+866C	虬	8927	U+86AA	蚪	1711	5.217	kSemanticVariant
U+72F9	狹	32666	U+72ED	狭	1707	19.136	kSimplifiedVariant,kTraditionalVariant
U+9E9E	麞	2402	U+7350	獐	1705	1.409	kSemanticVariant
U+55C5	嗅	5356	U+9F45	齅	1699	3.152	kSemanticVariant
U+555C	啜	8623	U+6B60	歠	1698	5.078	kSemanticVariant
U+5BBF	宿	277598	U+375B	㝛	1693	163.968	kSemanticVariant
U+80B4	肴	5828	U+991A	餚	1690	3.449	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7693	皓	25395	U+769D	皝	1685	15.071	kSemanticVariant
U+7515	甕	19261	U+7F4B	罋	1685	11.431	kSemanticVariant
U+9865	顥	8803	U+769D	皝	1685	5.224	kSemanticVariant
U+74EE	瓮	3309	U+7F4B	罋	1685	1.964	kSemanticVariant
U+6194	憔	8228	U+9866	顦	1684	4.886	kSemanticVariant
U+5294	劔	10565	U+528E	劎	1670	6.326	kSemanticVariant
U+9436	鐶	2519	U+9370	鍰	1670	1.508	kSemanticVariant
U+96D9	雙	183893	U+53CC	双	1661	110.712	kSemanticVariant,kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+8EAD	躭	6857	U+7708	眈	1658	4.136	kSemanticVariant
U+82B1	花	688570	U+82B2	芲	1638	420.372	kSemanticVariant
U+51AC	冬	347619	U+9F15	鼕	1635	212.611	kSimplifiedVariant,kTraditionalVariant
U+6C32	氲	4846	U+6C33	氳	1635	2.964	kSimplifiedVariant,kTraditionalVariant
U+64E1	擡	3347	U+62AC	抬	1632	2.051	kSemanticVariant,kSpecializedSemanticVariant
U+91DC	釜	10462	U+9B34	鬴	1629	6.422	kSemanticVariant
U+9191	醑	1991	U+6E51	湑	1622	1.227	kSpecializedSemanticVariant
U+59B9	妹	31122	U+59BA	妺	1614	19.283	kSpoofingVariant
U+6C23	氣	1793416	U+6C14	气	1612	1112.541	kSimplifiedVariant,kTraditionalVariant
U+7725	眥	10977	U+7726	眦	1608	6.826	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+77AA	瞪	3048	U+77A0	瞠	1596	1.910	kSemanticVariant
U+9909	餉	32700	U+995F	饟	1590	20.566	kSemanticVariant
U+5FA9	復	1399133	U+590D	复	1573	889.468	kSimplifiedVariant,kTraditionalVariant
U+8986	覆	214845	U+590D	复	1573	136.583	kSimplifiedVariant,kTraditionalVariant
U+8907	複	18438	U+590D	复	1573	11.722	kSimplifiedVariant,kTraditionalVariant
U+548C	和	983640	U+9FA2	龢	1549	635.016	kSemanticVariant,kSpecializedSemanticVariant
U+7E3D	總	401081	U+6403	搃	1549	258.929	kSemanticVariant
U+6460	摠	3642	U+6403	搃	1549	2.351	kSemanticVariant
U+88F8	裸	5929	U+81DD	臝	1547	3.833	kSemanticVariant
U+4E95	井	168016	U+4E3C	丼	1546	108.678	kSpecializedSemanticVariant
U+53A6	厦	7000	U+5EC8	廈	1546	4.528	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8655	處	1260165	U+51E6	処	1542	817.228	kSemanticVariant,kSpecializedSemanticVariant
U+458F	䖏	21629	U+51E6	処	1542	14.027	kSemanticVariant
U+4F60	你	63005	U+59B3	妳	1535	41.046	kSpecializedSemanticVariant
U+5976	奶	3094	U+59B3	妳	1535	2.016	kSemanticVariant
U+80C4	胄	23374	U+54AE	咮	1530	15.277	kSpecializedSemanticVariant
U+62D7	拗	3528	U+629D	抝	1526	2.312	kSemanticVariant
U+9072	遲	129944	U+905F	遟	1501	86.572	kSemanticVariant
U+5306	匆	8864	U+60A4	悤	1499	5.913	kSemanticVariant
U+6031	怱	4725	U+60A4	悤	1499	3.152	kSemanticVariant
U+541F	吟	100284	U+552B	唫	1495	67.080	kSemanticVariant
U+7F4C	罌	4337	U+7516	甖	1492	2.907	kSemanticVariant
U+7F43	罃	2452	U+7516	甖	1492	1.643	kSemanticVariant
U+80AF	肯	99891	U+808E	肎	1489	67.086	kSemanticVariant
U+7A7D	穽	3768	U+9631	阱	1482	2.543	kSemanticVariant
U+5179	兹	117585	U+7386	玆	1477	79.611	kSemanticVariant
U+8332	茲	48515	U+7386	玆	1477	32.847	kSemanticVariant
U+758A	疊	38118	U+66E1	曡	1468	25.966	kSemanticVariant
U+53E0	叠	8513	U+66E1	曡	1468	5.799	kSemanticVariant
U+912D	鄭	378278	U+90D1	郑	1466	258.034	kSimplifiedVariant,kTraditionalVariant
U+7E45	繅	5155	U+7E70	繰	1462	3.526	kSemanticVariant
U+97DE	韞	4079	U+7E15	縕	1462	2.790	kSpecializedSemanticVariant
U+8DA8	趨	84114	U+8D8B	趋	1461	57.573	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+574F	坏	2027	U+576F	坯	1459	1.389	kSemanticVariant,kSpecializedSemanticVariant
U+5D19	崙	20774	U+4F96	侖	1458	14.248	kSemanticVariant
U+61DF	懟	2242	U+619D	憝	1454	1.542	kSemanticVariant
U+7274	牴	2081	U+89DD	觝	1451	1.434	kSemanticVariant,kSpecializedSemanticVariant
U+540C	同	1676895	U+8855	衕	1445	1160.481	kSimplifiedVariant,kTraditionalVariant
U+9EBB	麻	240290	U+8534	蔴	1433	167.683	kSemanticVariant,kSpecializedSemanticVariant
U+5EFF	廿	19473	U+5344	卄	1433	13.589	kSemanticVariant
U+5099	備	316575	U+4FFB	俻	1430	221.381	kSemanticVariant
U+8A6C	詬	4792	U+5474	呴	1415	3.387	kSpecializedSemanticVariant
U+5384	厄	26210	U+6239	戹	1413	18.549	kSemanticVariant
U+5275	創	57208	U+5205	刅	1410	40.573	kSemanticVariant
U+7381	玁	2352	U+736B	獫	1404	1.675	kSemanticVariant
U+4ED6	他	517193	U+5979	她	1403	368.634	kSemanticVariant
U+75B1	疱	3073	U+76B0	皰	1403	2.190	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5289	劉	395245	U+5218	刘	1402	281.915	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8209	舉	676187	U+64E7	擧	1394	485.070	kSemanticVariant
U+9077	遷	275395	U+8FC1	迁	1393	197.699	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6881	梁	332564	U+6A11	樑	1387	239.772	kSemanticVariant
U+87EC	蟬	36852	U+8749	蝉	1375	26.801	kSimplifiedVariant,kTraditionalVariant
U+73B3	玳	4128	U+7447	瑇	1372	3.009	kSemanticVariant
U+67C1	柁	2440	U+8235	舵	1371	1.780	kSemanticVariant
U+7C83	粃	2467	U+79D5	秕	1369	1.802	kSemanticVariant
U+861E	蘞	3586	U+859F	薟	1364	2.629	kSemanticVariant
U+7284	犄	1486	U+8E26	踦	1363	1.090	kSpecializedSemanticVariant
U+5F91	徑	135755	U+4FD3	俓	1359	99.893	kSemanticVariant
U+52C1	勁	29825	U+4FD3	俓	1359	21.946	kSpecializedSemanticVariant
U+5E6B	幫	3771	U+5E47	幇	1353	2.787	kSemanticVariant
U+9179	酹	4913	U+5121	儡	1343	3.658	kSpecializedSemanticVariant
U+66A0	暠	3508	U+769C	皜	1341	2.616	kSemanticVariant
U+8209	舉	676187	U+3AAF	㪯	1340	504.617	kSemanticVariant
U+7A96	窖	3418	U+7A8C	窌	1331	2.568	kSemanticVariant
U+5438	吸	37551	U+564F	噏	1324	28.362	kSemanticVariant
U+5B9C	宜	750713	U+5B90	宐	1321	568.291	kSemanticVariant
U+8C78	豸	4535	U+5ECC	廌	1317	3.443	kSemanticVariant
U+89B7	覷	4312	U+89B0	覰	1315	3.279	kSemanticVariant
U+5E06	帆	23333	U+98BF	颿	1304	17.893	kSemanticVariant
U+725F	牟	37226	U+9EB0	麰	1302	28.591	kSemanticVariant
U+70AE	炮	61863	U+70B0	炰	1293	47.845	kSemanticVariant,kSpecializedSemanticVariant
U+8776	蝶	21176	U+8728	蜨	1289	16.428	kSemanticVariant,kSpecializedSemanticVariant
U+4E7E	乾	514790	U+4E79	乹	1285	400.615	kSemanticVariant
U+8771	蝱	1388	U+459F	䖟	1285	1.080	kSemanticVariant
U+7D45	絅	1480	U+8927	褧	1281	1.155	kSemanticVariant
U+68D5	棕	2711	U+6936	椶	1277	2.123	kSemanticVariant
U+541E	吞	51413	U+5451	呑	1275	40.324	kSemanticVariant
U+7526	甦	5810	U+7A4C	穌	1275	4.557	kSemanticVariant
U+579C	垜	2218	U+579B	垛	1273	1.742	kSemanticVariant
U+559A	喚	47891	U+5524	唤	1267	37.799	kSimplifiedVariant,kTraditionalVariant
U+659A	斚	3149	U+659D	斝	1266	2.487	kSemanticVariant
U+6A9F	檟	2232	U+659D	斝	1266	1.763	kSpecializedSemanticVariant
U+76E9	盩	3066	U+76ED	盭	1264	2.426	kSemanticVariant
U+8B2B	謫	29030	U+8B81	讁	1262	23.003	kSemanticVariant
U+8043	聃	4362	U+803C	耼	1261	3.459	kSemanticVariant
U+80E1	胡	352617	U+885A	衚	1259	280.077	kSimplifiedVariant,kTraditionalVariant
U+7E9C	纜	3801	U+432B	䌫	1255	3.029	kSemanticVariant
U+54AC	咬	17414	U+9F69	齩	1249	13.942	kSemanticVariant
U+6F3E	漾	11770	U+7001	瀁	1249	9.424	kSemanticVariant
U+9AF9	髹	1384	U+9AE4	髤	1241	1.115	kSemanticVariant
U+516E	兮	316467	U+20503	𠔃	1240	255.215	kSemanticVariant
U+68D5	棕	2711	U+3BF6	㯶	1240	2.186	kSemanticVariant
U+62B9	抹	10468	U+62BA	抺	1232	8.497	kSpoofingVariant
U+9688	隈	5519	U+504E	偎	1224	4.509	kSpecializedSemanticVariant
U+5D19	崙	20774	U+5D18	崘	1221	17.014	kSemanticVariant
U+5E1A	帚	4934	U+7B92	箒	1221	4.041	kSemanticVariant,kSpecializedSemanticVariant
U+77F0	矰	1977	U+8E6D	蹭	1215	1.627	kSpecializedSemanticVariant
U+6F13	漓	9382	U+7055	灕	1212	7.741	kSimplifiedVariant,kTraditionalVariant
U+52DE	勞	298536	U+52B3	劳	1202	248.366	kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+8E44	蹄	24684	U+8E4F	蹏	1202	20.536	kSemanticVariant
U+82E1	苡	12175	U+82E2	苢	1197	10.171	kSemanticVariant
U+627C	扼	12633	U+6424	搤	1194	10.580	kSemanticVariant
U+65BE	斾	9986	U+65C6	旆	1176	8.491	kSemanticVariant
U+96DD	雝	5415	U+7C0C	簌	1174	4.612	kSemanticVariant
U+98C8	飈	6686	U+98C6	飆	1163	5.749	kSemanticVariant
U+98C7	飇	3199	U+98C6	飆	1163	2.751	kSemanticVariant
U+6108	愈	283251	U+7609	瘉	1155	245.239	kSpecializedSemanticVariant
U+9927	餧	2096	U+5582	喂	1150	1.823	kSemanticVariant,kSpecializedSemanticVariant
U+9189	醉	132150	U+9154	酔	1144	115.516	kSemanticVariant
U+88F8	裸	5929	U+8EB6	躶	1141	5.196	kSemanticVariant
U+97ED	韭	15223	U+97EE	韮	1135	13.412	kSemanticVariant
U+5AE9	嫩	15603	U+5AF0	嫰	1132	13.784	kSpecializedSemanticVariant
U+85E5	藥	661496	U+846F	葯	1125	587.996	kSemanticVariant
U+55AA	喪	186258	U+4E27	丧	1124	165.710	kSimplifiedVariant,kTraditionalVariant
U+87B3	螳	2570	U+8797	螗	1123	2.289	kSemanticVariant
U+51C2	凂	1239	U+6D7C	浼	1120	1.106	kSemanticVariant
U+7D5B	絛	2933	U+7E1A	縚	1119	2.621	kSemanticVariant
U+6746	杆	2669	U+687F	桿	1116	2.392	kSimplifiedVariant,kTraditionalVariant
U+4F53	体	4034	U+8EC6	軆	1114	3.621	kSemanticVariant
U+7C3E	簾	46653	U+5E18	帘	1113	41.916	kSimplifiedVariant,kTraditionalVariant
U+6710	朐	3670	U+9D1D	鴝	1108	3.312	kSemanticVariant
U+9E1C	鸜	2386	U+9D1D	鴝	1108	2.153	kSemanticVariant
U+72B4	犴	2117	U+8C7B	豻	1108	1.911	kSemanticVariant
U+51DB	凛	13338	U+61D4	懔	1105	12.071	kSemanticVariant
U+61CD	懍	1272	U+61D4	懔	1105	1.151	kSimplifiedVariant,kTraditionalVariant
U+652C	攬	18489	U+64E5	擥	1099	16.823	kSemanticVariant
U+88D9	裙	17003	U+5E2C	帬	1089	15.613	kSemanticVariant
U+9AE0	髠	6038	U+9AE1	髡	1088	5.550	kSemanticVariant
U+53E2	叢	64129	U+6A37	樷	1083	59.214	kSemanticVariant
U+8212	舒	104679	U+6474	摴	1081	96.835	kSpecializedSemanticVariant
U+69AE	榮	199778	U+8363	荣	1079	185.151	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7F87	羇	5585	U+8989	覉	1077	5.186	kSemanticVariant
U+5F4C	彌	182712	U+5F25	弥	1069	170.919	kSimplifiedVariant,kTraditionalVariant
U+7030	瀰	4871	U+5F25	弥	1069	4.557	kSimplifiedVariant,kTraditionalVariant
U+820A	舊	514358	U+65E7	旧	1065	482.965	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+96DB	雛	11437	U+9DB5	鶵	1062	10.769	kSemanticVariant
U+53AA	厪	4111	U+5ED1	廑	1062	3.871	kSemanticVariant
U+85E4	藤	42840	U+7C50	籐	1061	40.377	kSemanticVariant
U+68D0	棐	4576	U+69A7	榧	1054	4.342	kSemanticVariant
U+6229	戩	2950	U+622C	戬	1054	2.799	kSimplifiedVariant,kTraditionalVariant
U+62D6	拖	12099	U+62D5	拕	1052	11.501	kSemanticVariant
U+86CB	蛋	3380	U+8711	蜑	1051	3.216	kSemanticVariant
U+8D0B	贋	1149	U+8D17	贗	1038	1.107	kSemanticVariant
U+83F0	菰	7110	U+83C7	菇	1035	6.870	kSemanticVariant
U+9A44	驄	5993	U+9A18	騘	1033	5.802	kSemanticVariant
U+9F17	鼗	2326	U+9789	鞉	1033	2.252	kSemanticVariant
U+5E5E	幞	2930	U+896E	襮	1030	2.845	kSemanticVariant
U+9EA9	麩	20121	U+9EB8	麸	1028	19.573	kSimplifiedVariant,kTraditionalVariant
U+5BF6	寶	340356	U+5B9D	宝	1024	332.379	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5BF3	寳	173044	U+5B9D	宝	1024	168.988	kSemanticVariant
U+984D	額	125575	U+981F	頟	1016	123.597	kSemanticVariant
U+7A31	稱	622216	U+7A6A	穪	1012	614.838	kSemanticVariant
U+5041	偁	4691	U+7A6A	穪	1012	4.635	kSemanticVariant
U+82B8	芸	10889	U+8553	蕓	1009	10.792	kSimplifiedVariant,kTraditionalVariant
U+6AB3	檳	24901	U+68B9	梹	1002	24.851	kSemanticVariant
U+59A4	妤	3014	U+4F03	伃	992	3.038	kSemanticVariant
U+8070	聰	57846	U+806A	聪	986	58.667	kSimplifiedVariant,kTraditionalVariant
U+5922	夢	249243	U+68A6	梦	984	253.296	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+619A	憚	31351	U+60EE	惮	984	31.861	kSimplifiedVariant,kTraditionalVariant
U+7C2B	簫	24741	U+7BBE	箾	982	25.195	kSemanticVariant
U+51FD	函	41106	U+5705	圅	980	41.945	kSemanticVariant
U+51FE	凾	1769	U+5705	圅	980	1.805	kSemanticVariant
U+98C7	飇	3199	U+730B	猋	975	3.281	kSemanticVariant
U+4FE0	俠	17759	U+4FA0	侠	969	18.327	kSimplifiedVariant,kTraditionalVariant
U+6177	慷	13219	U+5FFC	忼	968	13.656	kSemanticVariant
U+6191	憑	51457	U+51F4	凴	964	53.379	kSemanticVariant
U+938C	鎌	1452	U+942E	鐮	962	1.509	kSemanticVariant
U+9C54	鱔	1651	U+9C53	鱓	961	1.718	kSemanticVariant
U+96F1	雱	2072	U+9736	霶	959	2.161	kSemanticVariant
U+6577	敷	117217	U+65C9	旉	958	122.356	kSemanticVariant
U+8D13	贓	15970	U+8CCD	賍	955	16.723	kSemanticVariant
U+9C0C	鰌	1734	U+9C0D	鰍	950	1.825	kSemanticVariant
U+76A5	皥	4924	U+769E	皞	949	5.189	kSemanticVariant
U+88B4	袴	7846	U+8932	褲	948	8.276	kSemanticVariant
U+5BE6	實	1141903	U+5B9E	实	940	1214.790	kSimplifiedVariant,kTraditionalVariant
U+6E19	渙	22775	U+6DA3	涣	938	24.280	kSimplifiedVariant,kTraditionalVariant
U+7159	煙	117094	U+83F8	菸	935	125.234	kSemanticVariant,kSpecializedSemanticVariant
U+70DF	烟	88454	U+83F8	菸	935	94.603	kSemanticVariant,kSpecializedSemanticVariant
U+7B4F	筏	6563	U+6830	栰	935	7.019	kSemanticVariant
U+8511	蔑	15504	U+884A	衊	932	16.635	kSimplifiedVariant,kTraditionalVariant
U+83EF	華	637515	U+8550	蕐	929	686.238	kSpecializedSemanticVariant
U+52D7	勗	4871	U+52D6	勖	929	5.243	kSemanticVariant
U+7B1B	笛	27053	U+7BF4	篴	922	29.342	kSemanticVariant
U+6CB1	沱	9343	U+6CB2	沲	920	10.155	kSemanticVariant
U+5C07	將	1208274	U+757A	畺	919	1314.770	kSpecializedSemanticVariant
U+7586	疆	61663	U+757A	畺	919	67.098	kSemanticVariant
U+7C97	粗	75164	U+89D5	觕	918	81.878	kSemanticVariant
U+9EA4	麤	29414	U+89D5	觕	918	32.041	kSemanticVariant
U+624E	扎	24039	U+7D2E	紮	918	26.186	kSemanticVariant
U+9E84	麄	8280	U+89D5	觕	918	9.020	kSemanticVariant
U+7063	灣	25400	U+6E7E	湾	917	27.699	kSimplifiedVariant,kTraditionalVariant
U+574E	坎	73065	U+57F3	埳	916	79.765	kSemanticVariant
U+71C8	燈	134749	U+706F	灯	906	148.730	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+76BA	皺	6732	U+7E10	縐	905	7.439	kSemanticVariant
U+542B	含	154300	U+5505	唅	902	171.064	kSpecializedSemanticVariant
U+7AB0	窰	2412	U+7AAF	窯	898	2.686	kSemanticVariant
U+7A91	窑	2293	U+7AAF	窯	898	2.553	kSimplifiedVariant,kTraditionalVariant
U+3A41	㩁	1710	U+6409	搉	891	1.919	kSemanticVariant,kZVariant
U+75B9	疹	32048	U+80D7	胗	888	36.090	kSemanticVariant
U+5FB7	德	762241	U+60B3	悳	887	859.347	kSemanticVariant
U+67D0	某	316247	U+53B6	厶	885	357.341	kSemanticVariant,kSpecializedSemanticVariant
U+5275	創	57208	U+5259	剙	882	64.862	kSpecializedSemanticVariant
U+5862	塢	12624	U+9696	隖	876	14.411	kSemanticVariant
U+96D6	雖	918393	U+867D	虽	875	1049.592	kSimplifiedVariant,kTraditionalVariant
U+8FE4	迤	17131	U+8FC6	迆	875	19.578	kSpecializedSemanticVariant
U+96BC	隼	6555	U+9D7B	鵻	875	7.491	kSemanticVariant
U+7827	砧	6309	U+78AA	碪	875	7.210	kSemanticVariant
U+8D10	贐	1262	U+8CEE	賮	874	1.444	kSemanticVariant
U+9162	酢	16705	U+69A8	榨	872	19.157	kSpecializedSemanticVariant
U+51AA	冪	5951	U+9F0F	鼏	872	6.825	kSemanticVariant
U+5E42	幂	4640	U+9F0F	鼏	872	5.321	kSemanticVariant
U+5FED	忭	3307	U+662A	昪	871	3.797	kSemanticVariant
U+97DD	韝	1653	U+97B2	鞲	870	1.900	kSemanticVariant
U+7D32	紲	2079	U+7DE4	緤	867	2.398	kSemanticVariant
U+8208	興	600006	U+34B7	㒷	866	692.848	kSemanticVariant,kSpecializedSemanticVariant
U+6F2B	漫	72440	U+6FB7	澷	866	83.649	kSemanticVariant
U+66F4	更	606010	U+3A85	㪅	863	702.213	kSemanticVariant
U+5854	塔	107739	U+366E	㙮	857	125.716	kSemanticVariant
U+660E	明	2361720	U+6719	朙	853	2768.722	kSemanticVariant
U+754E	畎	6368	U+753D	甽	853	7.465	kSemanticVariant
U+807D	聽	291632	U+542C	听	851	342.693	kSemanticVariant,kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+798D	禍	129831	U+7978	祸	848	153.103	kSimplifiedVariant,kTraditionalVariant
U+80C4	胄	23374	U+4F37	伷	845	27.662	kSemanticVariant,kSpecializedSemanticVariant
U+5191	冑	5607	U+4F37	伷	845	6.636	kSemanticVariant
U+5C63	屣	7018	U+8EA7	躧	843	8.325	kSemanticVariant
U+60DB	惛	3363	U+60FD	惽	841	3.999	kSemanticVariant
U+7160	煠	1542	U+70B8	炸	841	1.834	kSemanticVariant,kSpecializedSemanticVariant
U+6EFF	滿	512645	U+6EE1	满	838	611.748	kSimplifiedVariant,kTraditionalVariant
U+76A5	皥	4924	U+76A1	皡	837	5.883	kSemanticVariant
U+769E	皞	949	U+76A1	皡	837	1.134	kSemanticVariant
U+9304	錄	174020	U+5F55	录	836	208.158	kSimplifiedVariant,kTraditionalVariant
U+9332	録	173947	U+5F55	录	836	208.071	kSimplifiedVariant,kTraditionalVariant
U+557C	啼	59308	U+55C1	嗁	835	71.028	kSemanticVariant
U+7A1A	稚	19420	U+7A3A	稺	823	23.597	kSemanticVariant
U+883B	蠻	65745	U+86EE	蛮	822	79.982	kSimplifiedVariant,kTraditionalVariant
U+9EA5	麥	142274	U+9EA6	麦	819	173.717	kSimplifiedVariant,kTraditionalVariant
U+3BA3	㮣	2859	U+69EA	槪	819	3.491	kSemanticVariant
U+9C77	鱷	1374	U+9C10	鰐	813	1.690	kSemanticVariant
U+5AFB	嫻	1365	U+5AFA	嫺	811	1.683	kSemanticVariant
U+FA11	﨑	4815	U+7895	碕	809	5.952	kSemanticVariant
U+5D0E	崎	3272	U+7895	碕	809	4.044	kSemanticVariant
U+7058	灘	23643	U+6F6C	潬	803	29.443	kSemanticVariant
U+4E18	丘	387467	U+5775	坵	798	485.548	kSemanticVariant
U+61FC	懼	139114	U+60E7	惧	794	175.207	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6939	椹	3958	U+845A	葚	794	4.985	kSemanticVariant
U+7C28	簨	1191	U+6812	栒	794	1.500	kSemanticVariant
U+56D1	囑	23717	U+5631	嘱	791	29.984	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5257	剗	4489	U+5277	剷	786	5.711	kSemanticVariant
U+82B1	花	688570	U+8624	蘤	782	880.524	kSemanticVariant
U+7246	牆	37570	U+5EE7	廧	776	48.415	kSemanticVariant
U+58BB	墻	25724	U+5EE7	廧	776	33.149	kSemanticVariant
U+5EE3	廣	612410	U+5E7F	广	773	792.251	kSimplifiedVariant,kTraditionalVariant
U+8087	肇	40339	U+8088	肈	773	52.185	kSemanticVariant
U+7CD5	糕	2051	U+993B	餻	771	2.660	kSemanticVariant
U+5446	呆	2237	U+7343	獃	770	2.905	kSemanticVariant,kSpecializedSemanticVariant
U+5E6B	幫	3771	U+5E2E	帮	769	4.904	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5E47	幇	1353	U+5E2E	帮	769	1.759	kSemanticVariant
U+958B	開	767448	U+5F00	开	759	1011.130	kSimplifiedVariant,kTraditionalVariant
U+5E75	幵	850	U+5F00	开	759	1.120	kSemanticVariant
U+4E15	丕	25178	U+4EF3	仳	756	33.304	kSpecializedSemanticVariant
U+95A7	閧	1622	U+9B28	鬨	756	2.146	kSemanticVariant
U+6642	時	2825553	U+65F9	旹	753	3752.394	kSemanticVariant
U+89BA	覺	456019	U+658D	斍	749	608.837	kSpecializedSemanticVariant
U+5674	噴	11226	U+6B55	歕	740	15.170	kSemanticVariant
U+9628	阨	6059	U+9638	阸	735	8.244	kSemanticVariant
U+6DF3	淳	87267	U+6E7B	湻	731	119.380	kSemanticVariant
U+8892	袒	15632	U+8962	襢	731	21.384	kSemanticVariant
U+5AAF	媯	4150	U+5B00	嬀	730	5.685	kZVariant
U+6747	杇	794	U+572C	圬	727	1.092	kSemanticVariant
U+9F4E	齎	21764	U+8CF7	賷	722	30.144	kSemanticVariant
U+8653	虓	1783	U+552C	唬	722	2.470	kSemanticVariant
U+562F	嘯	27912	U+6B57	歗	720	38.767	kSemanticVariant
U+5976	奶	3094	U+5B2D	嬭	719	4.303	kSemanticVariant,kSpecializedSemanticVariant
U+59B3	妳	1535	U+5B2D	嬭	719	2.135	kSemanticVariant
U+6E86	溆	1264	U+6F35	漵	717	1.763	kSimplifiedVariant,kTraditionalVariant
U+5B0C	嬌	17266	U+649F	撟	715	24.148	kSemanticVariant
U+85AF	薯	3537	U+85F7	藷	715	4.947	kSemanticVariant
U+887F	衿	8205	U+7D1F	紟	709	11.573	kSemanticVariant
U+9E7C	鹼	815	U+9E7B	鹻	704	1.158	kSemanticVariant
U+8815	蠕	8201	U+8761	蝡	698	11.749	kSemanticVariant
U+5439	吹	141729	U+9FA1	龡	697	203.341	kSemanticVariant
U+6710	朐	3670	U+80CA	胊	695	5.281	kSpoofingVariant
U+88D9	裙	17003	U+88E0	裠	692	24.571	kSemanticVariant
U+7D19	紙	102146	U+5E0B	帋	690	148.038	kSemanticVariant
U+868C	蚌	7461	U+872F	蜯	687	10.860	kSemanticVariant
U+8693	蚓	6935	U+87BE	螾	685	10.124	kSemanticVariant
U+7459	瑙	3944	U+78AF	碯	685	5.758	kSemanticVariant
U+8E70	蹰	3390	U+8E95	躕	685	4.949	kSimplifiedVariant,kTraditionalVariant
