variant_type	side	cp_hex	char	count	name
kTraditionalVariant	target	U+8B4C	譌	10264	CJK UNIFIED IDEOGRAPH-8B4C
kTraditionalVariant	target	U+50B5	債	10256	CJK UNIFIED IDEOGRAPH-50B5
kTraditionalVariant	target	U+8407	萇	10252	CJK UNIFIED IDEOGRAPH-8407
kTraditionalVariant	target	U+7DCB	緋	10248	CJK UNIFIED IDEOGRAPH-7DCB
kTraditionalVariant	target	U+8B33	謳	10242	CJK UNIFIED IDEOGRAPH-8B33
kTraditionalVariant	target	U+6A23	樣	10203	CJK UNIFIED IDEOGRAPH-6A23
kTraditionalVariant	target	U+980A	頊	10172	CJK UNIFIED IDEOGRAPH-980A
kTraditionalVariant	target	U+908F	邏	10145	CJK UNIFIED IDEOGRAPH-908F
kTraditionalVariant	target	U+9F67	齧	10077	CJK UNIFIED IDEOGRAPH-9F67
kTraditionalVariant	target	U+52DB	勛	10076	CJK UNIFIED IDEOGRAPH-52DB
kTraditionalVariant	target	U+5300	匀	10072	CJK UNIFIED IDEOGRAPH-5300
kTraditionalVariant	target	U+7C5F	籟	10065	CJK UNIFIED IDEOGRAPH-7C5F
kTraditionalVariant	target	U+8CFC	購	10049	CJK UNIFIED IDEOGRAPH-8CFC
kTraditionalVariant	target	U+866C	虬	10033	CJK UNIFIED IDEOGRAPH-866C
kTraditionalVariant	target	U+6F6F	潯	10021	CJK UNIFIED IDEOGRAPH-6F6F
kTraditionalVariant	target	U+5ED5	廕	9959	CJK UNIFIED IDEOGRAPH-5ED5
kTraditionalVariant	target	U+8A41	詁	9943	CJK UNIFIED IDEOGRAPH-8A41
kTraditionalVariant	target	U+98BA	颺	9899	CJK UNIFIED IDEOGRAPH-98BA
kTraditionalVariant	target	U+91D8	釘	9892	CJK UNIFIED IDEOGRAPH-91D8
kTraditionalVariant	target	U+69CD	槍	9883	CJK UNIFIED IDEOGRAPH-69CD
kTraditionalVariant	target	U+93D8	鏘	9858	CJK UNIFIED IDEOGRAPH-93D8
kTraditionalVariant	target	U+6ADF	櫟	9857	CJK UNIFIED IDEOGRAPH-6ADF
kTraditionalVariant	target	U+9EB4	麴	9806	CJK UNIFIED IDEOGRAPH-9EB4
kTraditionalVariant	target	U+53E0	叠	9785	CJK UNIFIED IDEOGRAPH-53E0
kTraditionalVariant	target	U+555E	啞	9776	CJK UNIFIED IDEOGRAPH-555E
kTraditionalVariant	target	U+599D	妝	9763	CJK UNIFIED IDEOGRAPH-599D
kTraditionalVariant	target	U+6164	慤	9743	CJK UNIFIED IDEOGRAPH-6164
kTraditionalVariant	target	U+5879	塹	9740	CJK UNIFIED IDEOGRAPH-5879
kTraditionalVariant	target	U+6144	慄	9734	CJK UNIFIED IDEOGRAPH-6144
kTraditionalVariant	target	U+524B	剋	9703	CJK UNIFIED IDEOGRAPH-524B
kTraditionalVariant	target	U+584B	塋	9680	CJK UNIFIED IDEOGRAPH-584B
kTraditionalVariant	target	U+74AB	璫	9666	CJK UNIFIED IDEOGRAPH-74AB
kTraditionalVariant	target	U+7C3D	簽	9658	CJK UNIFIED IDEOGRAPH-7C3D
kTraditionalVariant	target	U+5DBC	嶼	9642	CJK UNIFIED IDEOGRAPH-5DBC
kTraditionalVariant	target	U+7BE9	篩	9625	CJK UNIFIED IDEOGRAPH-7BE9
kTraditionalVariant	target	U+613F	愿	9610	CJK UNIFIED IDEOGRAPH-613F
kTraditionalVariant	target	U+5674	噴	9578	CJK UNIFIED IDEOGRAPH-5674
kTraditionalVariant	target	U+8EFC	軼	9574	CJK UNIFIED IDEOGRAPH-8EFC
kTraditionalVariant	target	U+4FB6	侶	9519	CJK UNIFIED IDEOGRAPH-4FB6
kTraditionalVariant	target	U+7E1E	縞	9494	CJK UNIFIED IDEOGRAPH-7E1E
kTraditionalVariant	target	U+8A84	誄	9486	CJK UNIFIED IDEOGRAPH-8A84
kTraditionalVariant	target	U+8AFA	諺	9482	CJK UNIFIED IDEOGRAPH-8AFA
kTraditionalVariant	target	U+66C4	曄	9471	CJK UNIFIED IDEOGRAPH-66C4
kTraditionalVariant	target	U+9A64	驤	9461	CJK UNIFIED IDEOGRAPH-9A64
kTraditionalVariant	target	U+9865	顥	9442	CJK UNIFIED IDEOGRAPH-9865
kTraditionalVariant	target	U+8AB9	誹	9419	CJK UNIFIED IDEOGRAPH-8AB9
kTraditionalVariant	target	U+9394	鎔	9395	CJK UNIFIED IDEOGRAPH-9394
kTraditionalVariant	target	U+71FC	燼	9379	CJK UNIFIED IDEOGRAPH-71FC
kTraditionalVariant	target	U+7DBE	綾	9368	CJK UNIFIED IDEOGRAPH-7DBE
kTraditionalVariant	target	U+9801	頁	9337	CJK UNIFIED IDEOGRAPH-9801
kTraditionalVariant	target	U+811B	脛	9333	CJK UNIFIED IDEOGRAPH-811B
kTraditionalVariant	target	U+67F5	柵	9310	CJK UNIFIED IDEOGRAPH-67F5
kTraditionalVariant	target	U+74CF	瓏	9309	CJK UNIFIED IDEOGRAPH-74CF
kTraditionalVariant	target	U+7B0B	笋	9303	CJK UNIFIED IDEOGRAPH-7B0B
kTraditionalVariant	target	U+7018	瀘	9290	CJK UNIFIED IDEOGRAPH-7018
kTraditionalVariant	target	U+53C4	叄	9284	CJK UNIFIED IDEOGRAPH-53C4
kTraditionalVariant	target	U+8C6C	豬	9282	CJK UNIFIED IDEOGRAPH-8C6C
kTraditionalVariant	target	U+9291	銑	9264	CJK UNIFIED IDEOGRAPH-9291
kTraditionalVariant	target	U+95B6	閶	9218	CJK UNIFIED IDEOGRAPH-95B6
kTraditionalVariant	target	U+99EE	駮	9164	CJK UNIFIED IDEOGRAPH-99EE
kTraditionalVariant	target	U+9859	顙	9144	CJK UNIFIED IDEOGRAPH-9859
kTraditionalVariant	target	U+7E5A	繚	9141	CJK UNIFIED IDEOGRAPH-7E5A
kTraditionalVariant	target	U+959F	閟	9138	CJK UNIFIED IDEOGRAPH-959F
kTraditionalVariant	target	U+946A	鑪	9128	CJK UNIFIED IDEOGRAPH-946A
kTraditionalVariant	target	U+7D7A	絺	9116	CJK UNIFIED IDEOGRAPH-7D7A
kTraditionalVariant	target	U+5CF4	峴	9102	CJK UNIFIED IDEOGRAPH-5CF4
kTraditionalVariant	target	U+5239	刹	9051	CJK UNIFIED IDEOGRAPH-5239
kTraditionalVariant	target	U+99B1	馱	9019	CJK UNIFIED IDEOGRAPH-99B1
kTraditionalVariant	target	U+95CB	闋	9016	CJK UNIFIED IDEOGRAPH-95CB
kTraditionalVariant	target	U+7D83	綃	8997	CJK UNIFIED IDEOGRAPH-7D83
kTraditionalVariant	target	U+9A69	驩	8954	CJK UNIFIED IDEOGRAPH-9A69
kTraditionalVariant	target	U+8A3A	診	8949	CJK UNIFIED IDEOGRAPH-8A3A
kTraditionalVariant	target	U+75D2	痒	8939	CJK UNIFIED IDEOGRAPH-75D2
kTraditionalVariant	target	U+5E58	幘	8934	CJK UNIFIED IDEOGRAPH-5E58
kTraditionalVariant	target	U+89AC	覬	8933	CJK UNIFIED IDEOGRAPH-89AC
kTraditionalVariant	target	U+924F	鉏	8919	CJK UNIFIED IDEOGRAPH-924F
kTraditionalVariant	target	U+50E5	僥	8904	CJK UNIFIED IDEOGRAPH-50E5
kTraditionalVariant	target	U+8A75	詵	8894	CJK UNIFIED IDEOGRAPH-8A75
kTraditionalVariant	target	U+9460	鑠	8886	CJK UNIFIED IDEOGRAPH-9460
kTraditionalVariant	target	U+792B	礫	8885	CJK UNIFIED IDEOGRAPH-792B
kTraditionalVariant	target	U+636E	据	8874	CJK UNIFIED IDEOGRAPH-636E
kTraditionalVariant	target	U+8F13	輓	8865	CJK UNIFIED IDEOGRAPH-8F13
kTraditionalVariant	target	U+6F23	漣	8860	CJK UNIFIED IDEOGRAPH-6F23
kTraditionalVariant	target	U+7D31	紱	8840	CJK UNIFIED IDEOGRAPH-7D31
kTraditionalVariant	target	U+53A0	厠	8839	CJK UNIFIED IDEOGRAPH-53A0
kTraditionalVariant	target	U+91AC	醬	8790	CJK UNIFIED IDEOGRAPH-91AC
kTraditionalVariant	target	U+60F2	惲	8789	CJK UNIFIED IDEOGRAPH-60F2
kTraditionalVariant	target	U+6A48	橈	8784	CJK UNIFIED IDEOGRAPH-6A48
kTraditionalVariant	target	U+93A7	鎧	8779	CJK UNIFIED IDEOGRAPH-93A7
kTraditionalVariant	target	U+7658	癘	8778	CJK UNIFIED IDEOGRAPH-7658
kTraditionalVariant	target	U+6AFB	櫻	8741	CJK UNIFIED IDEOGRAPH-6AFB
kTraditionalVariant	target	U+720D	爍	8738	CJK UNIFIED IDEOGRAPH-720D
kTraditionalVariant	target	U+99D1	駑	8730	CJK UNIFIED IDEOGRAPH-99D1
kTraditionalVariant	target	U+9837	頷	8728	CJK UNIFIED IDEOGRAPH-9837
kTraditionalVariant	target	U+8277	艷	8721	CJK UNIFIED IDEOGRAPH-8277
kTraditionalVariant	target	U+8616	蘖	8712	CJK UNIFIED IDEOGRAPH-8616
kTraditionalVariant	target	U+9CF6	鳶	8680	CJK UNIFIED IDEOGRAPH-9CF6
kTraditionalVariant	target	U+95BC	閼	8675	CJK UNIFIED IDEOGRAPH-95BC
kTraditionalVariant	target	U+5102	儂	8665	CJK UNIFIED IDEOGRAPH-5102
kTraditionalVariant	target	U+51DC	凜	8631	CJK UNIFIED IDEOGRAPH-51DC
kTraditionalVariant	target	U+5118	儘	8622	CJK UNIFIED IDEOGRAPH-5118
kTraditionalVariant	target	U+6436	搶	8603	CJK UNIFIED IDEOGRAPH-6436
kTraditionalVariant	target	U+93D7	鏗	8585	CJK UNIFIED IDEOGRAPH-93D7
kTraditionalVariant	target	U+68E7	棧	8584	CJK UNIFIED IDEOGRAPH-68E7
kTraditionalVariant	target	U+7E33	縳	8576	CJK UNIFIED IDEOGRAPH-7E33
kTraditionalVariant	target	U+8A03	訃	8573	CJK UNIFIED IDEOGRAPH-8A03
kTraditionalVariant	target	U+522E	刮	8573	CJK UNIFIED IDEOGRAPH-522E
kTraditionalVariant	target	U+6D36	洶	8524	CJK UNIFIED IDEOGRAPH-6D36
kTraditionalVariant	target	U+7D18	紘	8499	CJK UNIFIED IDEOGRAPH-7D18
kTraditionalVariant	target	U+7489	璉	8469	CJK UNIFIED IDEOGRAPH-7489
kTraditionalVariant	target	U+793C	礼	8467	CJK UNIFIED IDEOGRAPH-793C
kTraditionalVariant	target	U+6F1A	漚	8467	CJK UNIFIED IDEOGRAPH-6F1A
kTraditionalVariant	target	U+9857	顗	8422	CJK UNIFIED IDEOGRAPH-9857
kTraditionalVariant	target	U+6F80	澀	8354	CJK UNIFIED IDEOGRAPH-6F80
kTraditionalVariant	target	U+9320	錠	8351	CJK UNIFIED IDEOGRAPH-9320
kTraditionalVariant	target	U+932E	錮	8329	CJK UNIFIED IDEOGRAPH-932E
kTraditionalVariant	target	U+6A01	樁	8297	CJK UNIFIED IDEOGRAPH-6A01
kTraditionalVariant	target	U+8ADB	諛	8284	CJK UNIFIED IDEOGRAPH-8ADB
kTraditionalVariant	target	U+6522	攢	8282	CJK UNIFIED IDEOGRAPH-6522
kTraditionalVariant	target	U+993C	餼	8230	CJK UNIFIED IDEOGRAPH-993C
kTraditionalVariant	target	U+636B	捫	8200	CJK UNIFIED IDEOGRAPH-636B
kTraditionalVariant	target	U+58F0	声	8191	CJK UNIFIED IDEOGRAPH-58F0
kTraditionalVariant	target	U+64BF	撿	8164	CJK UNIFIED IDEOGRAPH-64BF
kTraditionalVariant	target	U+7AA9	窩	8156	CJK UNIFIED IDEOGRAPH-7AA9
kTraditionalVariant	target	U+7D08	紈	8138	CJK UNIFIED IDEOGRAPH-7D08
kTraditionalVariant	target	U+8D11	贑	8133	CJK UNIFIED IDEOGRAPH-8D11
kTraditionalVariant	target	U+7E11	縑	8116	CJK UNIFIED IDEOGRAPH-7E11
kTraditionalVariant	target	U+4E49	义	8108	CJK UNIFIED IDEOGRAPH-4E49
kTraditionalVariant	target	U+5E5F	幟	8102	CJK UNIFIED IDEOGRAPH-5E5F
kTraditionalVariant	target	U+9EB5	麵	8092	CJK UNIFIED IDEOGRAPH-9EB5
kTraditionalVariant	target	U+732B	猫	8081	CJK UNIFIED IDEOGRAPH-732B
kTraditionalVariant	target	U+78E7	磧	8076	CJK UNIFIED IDEOGRAPH-78E7
kTraditionalVariant	target	U+61CC	懌	8070	CJK UNIFIED IDEOGRAPH-61CC
kTraditionalVariant	target	U+95BD	閽	8051	CJK UNIFIED IDEOGRAPH-95BD
kTraditionalVariant	target	U+852D	蔭	8036	CJK UNIFIED IDEOGRAPH-852D
kTraditionalVariant	target	U+6523	攣	8006	CJK UNIFIED IDEOGRAPH-6523
kTraditionalVariant	target	U+7FEC	翬	7989	CJK UNIFIED IDEOGRAPH-7FEC
kTraditionalVariant	target	U+6ADB	櫛	7977	CJK UNIFIED IDEOGRAPH-6ADB
kTraditionalVariant	target	U+861A	蘚	7964	CJK UNIFIED IDEOGRAPH-861A
kTraditionalVariant	target	U+7F86	羆	7953	CJK UNIFIED IDEOGRAPH-7F86
kTraditionalVariant	target	U+9321	錡	7937	CJK UNIFIED IDEOGRAPH-9321
kTraditionalVariant	target	U+9742	靂	7895	CJK UNIFIED IDEOGRAPH-9742
kTraditionalVariant	target	U+83A2	莢	7875	CJK UNIFIED IDEOGRAPH-83A2
kTraditionalVariant	target	U+8A61	詡	7851	CJK UNIFIED IDEOGRAPH-8A61
kTraditionalVariant	target	U+947D	鑽	7823	CJK UNIFIED IDEOGRAPH-947D
kTraditionalVariant	target	U+50AD	傭	7812	CJK UNIFIED IDEOGRAPH-50AD
kTraditionalVariant	target	U+79C3	秃	7799	CJK UNIFIED IDEOGRAPH-79C3
kTraditionalVariant	target	U+8A9A	誚	7787	CJK UNIFIED IDEOGRAPH-8A9A
kTraditionalVariant	target	U+5AD7	嫗	7776	CJK UNIFIED IDEOGRAPH-5AD7
kTraditionalVariant	target	U+5DB8	嶸	7696	CJK UNIFIED IDEOGRAPH-5DB8
kTraditionalVariant	target	U+7015	瀕	7677	CJK UNIFIED IDEOGRAPH-7015
kTraditionalVariant	target	U+9C25	鰥	7672	CJK UNIFIED IDEOGRAPH-9C25
kTraditionalVariant	target	U+6E4A	湊	7660	CJK UNIFIED IDEOGRAPH-6E4A
kTraditionalVariant	target	U+53A6	厦	7601	CJK UNIFIED IDEOGRAPH-53A6
kTraditionalVariant	target	U+944A	鑊	7590	CJK UNIFIED IDEOGRAPH-944A
kTraditionalVariant	target	U+814A	腊	7580	CJK UNIFIED IDEOGRAPH-814A
kTraditionalVariant	target	U+9347	鍇	7568	CJK UNIFIED IDEOGRAPH-9347
kTraditionalVariant	target	U+5E43	幃	7560	CJK UNIFIED IDEOGRAPH-5E43
kTraditionalVariant	target	U+8B56	譖	7558	CJK UNIFIED IDEOGRAPH-8B56
kTraditionalVariant	target	U+9A16	騖	7555	CJK UNIFIED IDEOGRAPH-9A16
kTraditionalVariant	target	U+7D35	紵	7515	CJK UNIFIED IDEOGRAPH-7D35
kTraditionalVariant	target	U+9583	閃	7511	CJK UNIFIED IDEOGRAPH-9583
kTraditionalVariant	target	U+5950	奐	7509	CJK UNIFIED IDEOGRAPH-5950
kTraditionalVariant	target	U+9912	餒	7506	CJK UNIFIED IDEOGRAPH-9912
kTraditionalVariant	target	U+8266	艦	7487	CJK UNIFIED IDEOGRAPH-8266
kTraditionalVariant	target	U+7E81	纁	7469	CJK UNIFIED IDEOGRAPH-7E81
kTraditionalVariant	target	U+779E	瞞	7434	CJK UNIFIED IDEOGRAPH-779E
kTraditionalVariant	target	U+9658	陘	7423	CJK UNIFIED IDEOGRAPH-9658
kTraditionalVariant	target	U+9DF2	鷲	7411	CJK UNIFIED IDEOGRAPH-9DF2
kTraditionalVariant	target	U+7D13	紓	7400	CJK UNIFIED IDEOGRAPH-7D13
kTraditionalVariant	target	U+8385	莅	7393	CJK UNIFIED IDEOGRAPH-8385
kTraditionalVariant	target	U+8CE1	賡	7389	CJK UNIFIED IDEOGRAPH-8CE1
kTraditionalVariant	target	U+9EA9	麩	7384	CJK UNIFIED IDEOGRAPH-9EA9
kTraditionalVariant	target	U+9949	饉	7354	CJK UNIFIED IDEOGRAPH-9949
kTraditionalVariant	target	U+6F51	潑	7332	CJK UNIFIED IDEOGRAPH-6F51
kTraditionalVariant	target	U+611C	愜	7303	CJK UNIFIED IDEOGRAPH-611C
kTraditionalVariant	target	U+9EF7	黷	7276	CJK UNIFIED IDEOGRAPH-9EF7
kTraditionalVariant	target	U+88CA	裊	7266	CJK UNIFIED IDEOGRAPH-88CA
kTraditionalVariant	target	U+9D9A	鶚	7263	CJK UNIFIED IDEOGRAPH-9D9A
kTraditionalVariant	target	U+98C8	飈	7244	CJK UNIFIED IDEOGRAPH-98C8
kTraditionalVariant	target	U+9A0F	騏	7228	CJK UNIFIED IDEOGRAPH-9A0F
kTraditionalVariant	target	U+8B4E	譎	7191	CJK UNIFIED IDEOGRAPH-8B4E
kTraditionalVariant	target	U+7D1C	紜	7181	CJK UNIFIED IDEOGRAPH-7D1C
kTraditionalVariant	target	U+8E2A	踪	7168	CJK UNIFIED IDEOGRAPH-8E2A
kTraditionalVariant	target	U+8F5F	轟	7153	CJK UNIFIED IDEOGRAPH-8F5F
kTraditionalVariant	target	U+99F8	駸	7141	CJK UNIFIED IDEOGRAPH-99F8
kTraditionalVariant	target	U+6BC6	毆	7132	CJK UNIFIED IDEOGRAPH-6BC6
kTraditionalVariant	target	U+8B99	讙	7126	CJK UNIFIED IDEOGRAPH-8B99
kTraditionalVariant	target	U+8E34	踴	7095	CJK UNIFIED IDEOGRAPH-8E34
kTraditionalVariant	target	U+6AD3	櫓	7080	CJK UNIFIED IDEOGRAPH-6AD3
kTraditionalVariant	target	U+78DA	磚	7074	CJK UNIFIED IDEOGRAPH-78DA
kTraditionalVariant	target	U+4E07	万	7074	CJK UNIFIED IDEOGRAPH-4E07
kTraditionalVariant	target	U+5F4E	彎	7049	CJK UNIFIED IDEOGRAPH-5F4E
kTraditionalVariant	target	U+6F13	漓	7041	CJK UNIFIED IDEOGRAPH-6F13
kTraditionalVariant	target	U+5B3E	嬾	7041	CJK UNIFIED IDEOGRAPH-5B3E
kTraditionalVariant	target	U+5115	儕	7032	CJK UNIFIED IDEOGRAPH-5115
kTraditionalVariant	target	U+588A	墊	6980	CJK UNIFIED IDEOGRAPH-588A
kTraditionalVariant	target	U+58DD	壝	6976	CJK UNIFIED IDEOGRAPH-58DD
kTraditionalVariant	target	U+982B	頫	6958	CJK UNIFIED IDEOGRAPH-982B
kTraditionalVariant	target	U+64BB	撻	6954	CJK UNIFIED IDEOGRAPH-64BB
kTraditionalVariant	target	U+8ADC	諜	6942	CJK UNIFIED IDEOGRAPH-8ADC
kTraditionalVariant	target	U+9EBD	麽	6912	CJK UNIFIED IDEOGRAPH-9EBD
kTraditionalVariant	target	U+81BE	膾	6899	CJK UNIFIED IDEOGRAPH-81BE
kTraditionalVariant	target	U+8A10	訐	6893	CJK UNIFIED IDEOGRAPH-8A10
kTraditionalVariant	target	U+8998	覘	6785	CJK UNIFIED IDEOGRAPH-8998
kTraditionalVariant	target	U+8AF6	諶	6761	CJK UNIFIED IDEOGRAPH-8AF6
kTraditionalVariant	target	U+80B4	肴	6751	CJK UNIFIED IDEOGRAPH-80B4
kTraditionalVariant	target	U+9257	鉗	6750	CJK UNIFIED IDEOGRAPH-9257
kTraditionalVariant	target	U+923F	鈿	6736	CJK UNIFIED IDEOGRAPH-923F
kTraditionalVariant	target	U+8B8C	讌	6721	CJK UNIFIED IDEOGRAPH-8B8C
kTraditionalVariant	target	U+9114	鄔	6718	CJK UNIFIED IDEOGRAPH-9114
kTraditionalVariant	target	U+64F4	擴	6684	CJK UNIFIED IDEOGRAPH-64F4
kTraditionalVariant	target	U+7DF2	緲	6619	CJK UNIFIED IDEOGRAPH-7DF2
kTraditionalVariant	target	U+9F09	鼉	6607	CJK UNIFIED IDEOGRAPH-9F09
kTraditionalVariant	target	U+9354	鍔	6601	CJK UNIFIED IDEOGRAPH-9354
kTraditionalVariant	target	U+9A44	驄	6599	CJK UNIFIED IDEOGRAPH-9A44
kTraditionalVariant	target	U+7DA2	綢	6596	CJK UNIFIED IDEOGRAPH-7DA2
kTraditionalVariant	target	U+7F3D	缽	6568	CJK UNIFIED IDEOGRAPH-7F3D
kTraditionalVariant	target	U+8B9C	讜	6559	CJK UNIFIED IDEOGRAPH-8B9C
kTraditionalVariant	target	U+6AA3	檣	6526	CJK UNIFIED IDEOGRAPH-6AA3
kTraditionalVariant	target	U+8721	蜡	6490	CJK UNIFIED IDEOGRAPH-8721
kTraditionalVariant	target	U+5DD8	巘	6489	CJK UNIFIED IDEOGRAPH-5DD8
kTraditionalVariant	target	U+7152	煒	6486	CJK UNIFIED IDEOGRAPH-7152
kTraditionalVariant	target	U+6EDA	滚	6464	CJK UNIFIED IDEOGRAPH-6EDA
kTraditionalVariant	target	U+9116	鄖	6458	CJK UNIFIED IDEOGRAPH-9116
kTraditionalVariant	target	U+8B14	謔	6453	CJK UNIFIED IDEOGRAPH-8B14
kTraditionalVariant	target	U+61FE	懾	6451	CJK UNIFIED IDEOGRAPH-61FE
kTraditionalVariant	target	U+5101	儁	6435	CJK UNIFIED IDEOGRAPH-5101
kTraditionalVariant	target	U+9419	鐙	6432	CJK UNIFIED IDEOGRAPH-9419
kTraditionalVariant	target	U+52E3	勣	6432	CJK UNIFIED IDEOGRAPH-52E3
kTraditionalVariant	target	U+8A5B	詛	6426	CJK UNIFIED IDEOGRAPH-8A5B
kTraditionalVariant	target	U+93C3	鏃	6396	CJK UNIFIED IDEOGRAPH-93C3
kTraditionalVariant	target	U+6581	斁	6378	CJK UNIFIED IDEOGRAPH-6581
kTraditionalVariant	target	U+6120	愠	6373	CJK UNIFIED IDEOGRAPH-6120
kTraditionalVariant	target	U+8A58	詘	6334	CJK UNIFIED IDEOGRAPH-8A58
kTraditionalVariant	target	U+9DD9	鷙	6314	CJK UNIFIED IDEOGRAPH-9DD9
kTraditionalVariant	target	U+9BC0	鯀	6309	CJK UNIFIED IDEOGRAPH-9BC0
kTraditionalVariant	target	U+8F1C	輜	6295	CJK UNIFIED IDEOGRAPH-8F1C
kTraditionalVariant	target	U+9B74	魴	6216	CJK UNIFIED IDEOGRAPH-9B74
kTraditionalVariant	target	U+8D1B	贛	6216	CJK UNIFIED IDEOGRAPH-8D1B
kTraditionalVariant	target	U+7662	癢	6216	CJK UNIFIED IDEOGRAPH-7662
kTraditionalVariant	target	U+7E36	縶	6215	CJK UNIFIED IDEOGRAPH-7E36
kTraditionalVariant	target	U+8A90	誐	6207	CJK UNIFIED IDEOGRAPH-8A90
kTraditionalVariant	target	U+58D9	壙	6185	CJK UNIFIED IDEOGRAPH-58D9
kTraditionalVariant	target	U+5157	兗	6174	CJK UNIFIED IDEOGRAPH-5157
kTraditionalVariant	target	U+9196	醖	6152	CJK UNIFIED IDEOGRAPH-9196
kTraditionalVariant	target	U+9F90	龐	6143	CJK UNIFIED IDEOGRAPH-9F90
kTraditionalVariant	target	U+8B20	謠	6116	CJK UNIFIED IDEOGRAPH-8B20
kTraditionalVariant	target	U+65AD	断	6114	CJK UNIFIED IDEOGRAPH-65AD
kTraditionalVariant	target	U+58E0	壠	6103	CJK UNIFIED IDEOGRAPH-58E0
kTraditionalVariant	target	U+9D70	鵰	6102	CJK UNIFIED IDEOGRAPH-9D70
kTraditionalVariant	target	U+93DE	鏞	6100	CJK UNIFIED IDEOGRAPH-93DE
kTraditionalVariant	target	U+8CEB	賫	6098	CJK UNIFIED IDEOGRAPH-8CEB
kTraditionalVariant	target	U+9C32	鰲	6097	CJK UNIFIED IDEOGRAPH-9C32
kTraditionalVariant	target	U+8B9E	讞	6091	CJK UNIFIED IDEOGRAPH-8B9E
kTraditionalVariant	target	U+6FFA	濺	6080	CJK UNIFIED IDEOGRAPH-6FFA
kTraditionalVariant	target	U+5137	儷	6069	CJK UNIFIED IDEOGRAPH-5137
kTraditionalVariant	target	U+6FAE	澮	6060	CJK UNIFIED IDEOGRAPH-6FAE
kTraditionalVariant	target	U+7E45	繅	6023	CJK UNIFIED IDEOGRAPH-7E45
kTraditionalVariant	target	U+764E	癎	6016	CJK UNIFIED IDEOGRAPH-764E
kTraditionalVariant	target	U+962A	阪	6015	CJK UNIFIED IDEOGRAPH-962A
kTraditionalVariant	target	U+7D2C	紬	5999	CJK UNIFIED IDEOGRAPH-7D2C
kTraditionalVariant	target	U+8ECB	軋	5998	CJK UNIFIED IDEOGRAPH-8ECB
kTraditionalVariant	target	U+9C49	鱉	5994	CJK UNIFIED IDEOGRAPH-9C49
kTraditionalVariant	target	U+86FB	蛻	5982	CJK UNIFIED IDEOGRAPH-86FB
kTraditionalVariant	target	U+7D21	紡	5980	CJK UNIFIED IDEOGRAPH-7D21
kTraditionalVariant	target	U+98FC	飼	5974	CJK UNIFIED IDEOGRAPH-98FC
kTraditionalVariant	target	U+7D62	絢	5970	CJK UNIFIED IDEOGRAPH-7D62
kTraditionalVariant	target	U+9DA9	鶩	5967	CJK UNIFIED IDEOGRAPH-9DA9
kTraditionalVariant	target	U+85ED	藭	5955	CJK UNIFIED IDEOGRAPH-85ED
kTraditionalVariant	target	U+9DD3	鷓	5954	CJK UNIFIED IDEOGRAPH-9DD3
kTraditionalVariant	target	U+97F5	韵	5940	CJK UNIFIED IDEOGRAPH-97F5
kTraditionalVariant	target	U+95B9	閹	5913	CJK UNIFIED IDEOGRAPH-95B9
kTraditionalVariant	target	U+8CFE	賾	5913	CJK UNIFIED IDEOGRAPH-8CFE
kTraditionalVariant	target	U+9EFD	黽	5905	CJK UNIFIED IDEOGRAPH-9EFD
kTraditionalVariant	target	U+98F4	飴	5879	CJK UNIFIED IDEOGRAPH-98F4
kTraditionalVariant	target	U+5D87	嶇	5879	CJK UNIFIED IDEOGRAPH-5D87
kTraditionalVariant	target	U+760D	瘍	5871	CJK UNIFIED IDEOGRAPH-760D
kTraditionalVariant	target	U+9D23	鴣	5870	CJK UNIFIED IDEOGRAPH-9D23
kTraditionalVariant	target	U+744B	瑋	5866	CJK UNIFIED IDEOGRAPH-744B
kTraditionalVariant	target	U+5110	儐	5861	CJK UNIFIED IDEOGRAPH-5110
kTraditionalVariant	target	U+8CFB	賻	5856	CJK UNIFIED IDEOGRAPH-8CFB
kTraditionalVariant	target	U+5DAE	嶮	5839	CJK UNIFIED IDEOGRAPH-5DAE
kTraditionalVariant	target	U+6D82	涂	5833	CJK UNIFIED IDEOGRAPH-6D82
kTraditionalVariant	target	U+5A31	娱	5821	CJK UNIFIED IDEOGRAPH-5A31
kTraditionalVariant	target	U+56B3	嚳	5816	CJK UNIFIED IDEOGRAPH-56B3
kTraditionalVariant	target	U+7E8A	纊	5814	CJK UNIFIED IDEOGRAPH-7E8A
kTraditionalVariant	target	U+8F08	輈	5801	CJK UNIFIED IDEOGRAPH-8F08
kTraditionalVariant	target	U+5967	奧	5799	CJK UNIFIED IDEOGRAPH-5967
kTraditionalVariant	target	U+8778	蝸	5792	CJK UNIFIED IDEOGRAPH-8778
kTraditionalVariant	target	U+6EF2	滲	5761	CJK UNIFIED IDEOGRAPH-6EF2
kTraditionalVariant	target	U+9C78	鱸	5756	CJK UNIFIED IDEOGRAPH-9C78
kTraditionalVariant	target	U+7D3F	紿	5750	CJK UNIFIED IDEOGRAPH-7D3F
kTraditionalVariant	target	U+6504	攄	5744	CJK UNIFIED IDEOGRAPH-6504
kTraditionalVariant	target	U+84F4	蓴	5743	CJK UNIFIED IDEOGRAPH-84F4
kTraditionalVariant	target	U+7926	礦	5727	CJK UNIFIED IDEOGRAPH-7926
kTraditionalVariant	target	U+618A	憊	5716	CJK UNIFIED IDEOGRAPH-618A
